FileOrder,ModelName,ModelPath,PatternType,SpeciesG_PD_Vertices,SpeciesG_PD_Edges,SpeciesG_PD_InDegreeMIN,SpeciesG_PD_InDegreeMEAN,SpeciesG_PD_InDegreeMAX,SpeciesG_PD_InDegreeSUM,SpeciesG_PD_OutDegreeMIN,SpeciesG_PD_OutDegreeMEAN,SpeciesG_PD_OutDegreeMAX,SpeciesG_PD_OutDegreeSUM,SpeciesG_PD_TotalDegreeMIN,SpeciesG_PD_TotalDegreeMEAN,SpeciesG_PD_TotalDegreeMAX,SpeciesG_PD_TotalDegreeSUM,SpeciesG_PD_Density,SpeciesG_PD_Reciprocity,SpeciesG_PD_WeakComponents,SpeciesG_PUD_UNDIRECTEDBiconnectedComponents,SpeciesG_PUD_UNDIRECTEDArticulationPoints,ReactionG_PD_Vertices,ReactionG_PD_Edges,ReactionG_PD_InDegreeMIN,ReactionG_PD_InDegreeMEAN,ReactionG_PD_InDegreeMAX,ReactionG_PD_InDegreeSUM,ReactionG_PD_OutDegreeMIN,ReactionG_PD_OutDegreeMEAN,ReactionG_PD_OutDegreeMAX,ReactionG_PD_OutDegreeSUM,ReactionG_PD_TotalDegreeMIN,ReactionG_PD_TotalDegreeMEAN,ReactionG_PD_TotalDegreeMAX,ReactionG_PD_TotalDegreeSUM,ReactionG_PD_Density,ReactionG_PD_Reciprocity,ReactionG_PD_WeakComponents,ReactionG_PUD_UNDIRECTEDBiconnectedComponents,ReactionG_PUD_UNDIRECTEDArticulationPoints,NG_NumOfConstantSpecies,NG_NumOfNONConstantSpecies,NG_Species_X_Reactions,NG_UpdatesMIN,NG_UpdatesMEAN,NG_UpdatesMAX,NG_UpdatesSUM
125,125_BIOMD0000000599.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/125_BIOMD0000000599.xml.mcp.sbml,WithProbWEAK_UNTIL,33,91,1,2.757575758,8,91,0,2.757575758,6,91,1,5.515151515,12,182,0.083562902,0.615384615,1,6,5,51,411,2,8.058823529,22,411,1,8.058823529,12,411,2,14.84313725,32,757,0.158016148,0.542579075,1,3,2,3,30,1683,2,2.784313725,3,142
126,126_BIOMD0000000514.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/126_BIOMD0000000514.xml.mcp.sbml,WithProbWEAK_UNTIL,46,166,0,3.608695652,10,166,0,3.608695652,10,166,0,7.217391304,20,332,0.078449905,0.963855422,2,9,8,64,529,2,8.265625,16,529,2,8.265625,15,529,4,15,29,960,0.129150391,0.858223062,1,1,0,9,37,2944,2,3.0625,5,196
127,127_BIOMD0000000511.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/127_BIOMD0000000511.xml.mcp.sbml,WithProbWEAK_UNTIL,46,174,0,3.782608696,12,174,0,3.782608696,12,174,0,7.565217391,24,348,0.082230624,0.965517241,2,9,8,66,605,2,9.166666667,21,605,2,9.166666667,21,605,4,16.78787879,40,1108,0.138888889,0.876033058,1,1,0,9,37,3036,2,3.090909091,5,204
128,128_BIOMD0000000478.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/128_BIOMD0000000478.xml.mcp.sbml,WithProbWEAK_UNTIL,33,92,0,2.787878788,9,92,0,2.787878788,7,92,2,5.363636364,15,177,0.084481175,0.641304348,1,4,3,39,304,2,7.794871795,19,304,2,7.794871795,13,304,3,13.87179487,27,541,0.199868508,0.667763158,1,1,0,3,30,1287,2,3.153846154,5,123
129,129_BIOMD0000000510.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/129_BIOMD0000000510.xml.mcp.sbml,WithProbWEAK_UNTIL,47,174,0,3.70212766,12,174,0,3.70212766,12,174,0,7.404255319,24,348,0.078768674,0.965517241,2,7,6,66,581,2,8.803030303,18,581,2,8.803030303,17,581,4,16.06060606,33,1060,0.133379247,0.86746988,1,1,0,9,38,3102,2,3.090909091,5,204
130,130_BIOMD0000000422.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/130_BIOMD0000000422.xml.mcp.sbml,WithProbWEAK_UNTIL,37,62,0,1.675675676,7,62,0,1.675675676,4,62,1,3.351351351,11,124,0.045288532,0.709677419,5,22,15,43,200,1,4.651162791,15,200,2,4.651162791,8,200,3,8.139534884,21,350,0.108166577,0.68,5,3,2,15,22,1591,2,2.441860465,3,105
131,131_BIOMD0000000564.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/131_BIOMD0000000564.xml.mcp.sbml,WithProbWEAK_UNTIL,56,41,0,0.732142857,2,41,0,0.732142857,3,41,1,1.464285714,5,82,0.01307398,0.097560976,17,2,1,39,72,1,1.846153846,8,72,1,1.846153846,6,72,2,2.666666667,12,104,0.047337278,0.666666667,17,1,0,37,19,2184,2,2.051282051,3,80
132,132_BIOMD0000000393.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/132_BIOMD0000000393.xml.mcp.sbml,WithProbWEAK_UNTIL,62,133,0,2.14516129,8,133,0,2.14516129,10,133,0,4.290322581,16,266,0.034599376,0.812030075,17,8,7,54,412,2,7.62962963,16,412,1,7.62962963,14,412,2,13.74074074,28,742,0.141289438,0.737864078,1,3,2,34,28,3348,2,3.074074074,4,166
133,133_BIOMD0000000479.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/133_BIOMD0000000479.xml.mcp.sbml,WithProbWEAK_UNTIL,31,83,0,2.677419355,7,83,0,2.677419355,7,83,1,5.35483871,12,166,0.086368366,0.313253012,2,3,2,44,380,1,8.636363636,21,380,1,8.636363636,15,380,2,15.79545455,34,695,0.196280992,0.671052632,2,2,1,3,28,1364,2,2.886363636,4,127
134,134_BIOMD0000000503.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/134_BIOMD0000000503.xml.mcp.sbml,WithProbWEAK_UNTIL,78,130,0,1.666666667,13,130,0,1.666666667,12,130,0,3.333333333,21,260,0.021367521,0.753846154,40,7,6,53,490,2,9.245283019,19,490,1,9.245283019,18,490,2,16.98113208,35,900,0.174439302,0.808163265,1,2,1,50,28,4134,2,3,4,159
135,135_BIOMD0000000516.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/135_BIOMD0000000516.xml.mcp.sbml,WithProbWEAK_UNTIL,50,195,0,3.9,14,195,0,3.9,14,195,0,7.8,28,390,0.078,0.974358974,2,10,9,75,752,2,10.02666667,25,752,2,10.02666667,25,752,4,18.52,48,1389,0.133688889,0.884308511,1,1,0,11,39,3750,2,3.066666667,5,230
136,136_BIOMD0000000582.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/136_BIOMD0000000582.xml.mcp.sbml,WithProbWEAK_UNTIL,51,41,0,0.803921569,9,41,0,0.803921569,3,41,0,1.607843137,9,82,0.015763168,0.292682927,24,1,0,41,100,1,2.43902439,4,100,1,2.43902439,4,100,2,3.87804878,7,159,0.0594884,0.81,15,1,0,28,23,2091,2,2,2,82
137,137_BIOMD0000000515.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/137_BIOMD0000000515.xml.mcp.sbml,WithProbWEAK_UNTIL,51,194,0,3.803921569,14,194,0,3.803921569,14,194,0,7.607843137,28,388,0.074586697,0.969072165,2,8,7,74,705,2,9.527027027,20,705,2,9.527027027,19,705,4,17.51351351,37,1296,0.128743608,0.873758865,1,1,0,11,40,3774,2,3.081081081,5,228
138,138_BIOMD0000000498.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/138_BIOMD0000000498.xml.mcp.sbml,WithProbWEAK_UNTIL,40,63,0,1.575,6,63,0,1.575,4,63,1,3.15,9,126,0.039375,0.53968254,5,16,9,44,231,1,5.25,16,231,1,5.25,9,231,2,9.318181818,23,410,0.119318182,0.588744589,5,2,1,21,19,1760,2,2.431818182,3,107
139,139_BIOMD0000000437.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/139_BIOMD0000000437.xml.mcp.sbml,WithProbWEAK_UNTIL,61,43,0,0.704918033,3,43,0,0.704918033,3,43,0,1.409836066,5,86,0.011556033,0.139534884,25,1,0,40,129,1,3.225,7,129,1,3.225,7,129,1,5.4,11,216,0.080625,0.666666667,3,0,0,3,58,2440,2,2.075,3,83
140,140_BIOMD0000000220.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/140_BIOMD0000000220.xml.mcp.sbml,WithProbWEAK_UNTIL,58,132,1,2.275862069,7,132,0,2.275862069,5,132,1,4.551724138,10,264,0.039239001,0.803030303,1,23,19,70,402,2,5.742857143,17,402,3,5.742857143,9,402,5,10.12857143,23,709,0.082040816,0.65920398,1,2,1,0,58,4060,2,2.885714286,3,202
141,141_BIOMD0000000406.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/141_BIOMD0000000406.xml.mcp.sbml,WithProbWEAK_UNTIL,49,70,0,1.428571429,9,70,0,1.428571429,7,70,0,2.857142857,14,140,0.029154519,0.514285714,18,1,0,55,288,1,5.236363636,21,288,1,5.236363636,12,288,2,9.4,31,517,0.095206612,0.677083333,12,1,0,25,24,2695,2,2.272727273,3,125
142,142_BIOMD0000000576.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/142_BIOMD0000000576.xml.mcp.sbml,WithProbWEAK_UNTIL,42,108,0,2.571428571,13,108,0,2.571428571,13,108,1,5.142857143,13,216,0.06122449,0.648148148,1,13,7,71,579,1,8.154929577,19,579,1,8.154929577,14,579,2,15.08450704,29,1071,0.114858163,0.740932642,2,1,0,8,34,2982,2,2.521126761,3,179
143,143_BIOMD0000000602.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/143_BIOMD0000000602.xml.mcp.sbml,WithProbWEAK_UNTIL,56,204,0,3.642857143,17,204,0,3.642857143,33,204,1,7.285714286,37,408,0.06505102,0.049019608,1,4,3,46,721,3,15.67391304,39,721,2,15.67391304,40,721,4,29.34782609,70,1350,0.34073724,0.859916782,1,1,0,42,14,2576,2,4,7,184
144,144_BIOMD0000000501.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/144_BIOMD0000000501.xml.mcp.sbml,WithProbWEAK_UNTIL,35,178,1,5.085714286,32,178,1,5.085714286,32,178,2,10.17142857,64,356,0.145306122,1,1,9,8,114,2980,2,26.14035088,76,2980,4,26.14035088,45,2980,7,51,119,5814,0.229301323,0.570469799,1,1,0,0,35,3990,2,2.561403509,3,292
145,145_BIOMD0000000569.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/145_BIOMD0000000569.xml.mcp.sbml,WithProbWEAK_UNTIL,21,94,2,4.476190476,16,94,2,4.476190476,16,94,4,8.952380952,32,188,0.213151927,1,1,1,0,62,916,4,14.77419355,40,916,5,14.77419355,24,916,8,28.29032258,62,1754,0.238293444,0.56768559,1,1,0,0,21,1302,2,2.516129032,3,156
146,146_BIOMD0000000606.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/146_BIOMD0000000606.xml.mcp.sbml,WithProbWEAK_UNTIL,59,83,0,1.406779661,5,83,0,1.406779661,5,83,1,2.813559322,9,166,0.023843723,0.746987952,13,30,14,83,322,1,3.879518072,9,322,1,3.879518072,8,322,1,6.759036145,16,561,0.046741182,0.760869565,13,7,6,30,29,4897,2,2,2,166
147,147_BIOMD0000000604.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/147_BIOMD0000000604.xml.mcp.sbml,WithProbWEAK_UNTIL,59,83,0,1.406779661,5,83,0,1.406779661,5,83,0,2.813559322,7,166,0.023843723,0.746987952,13,29,14,83,315,1,3.795180723,7,315,1,3.795180723,8,315,1,6.590361446,14,547,0.045725069,0.765079365,12,7,6,30,29,4897,2,2,2,166
148,148_BIOMD0000000477.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/148_BIOMD0000000477.xml.mcp.sbml,WithProbWEAK_UNTIL,43,49,0,1.139534884,3,49,0,1.139534884,4,49,1,2.279069767,5,98,0.026500811,0,1,21,18,49,143,1,2.918367347,5,143,1,2.918367347,5,143,2,4.836734694,9,237,0.059558517,0.608391608,1,14,13,0,43,2107,2,2,2,98
149,149_BIOMD0000000227.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/149_BIOMD0000000227.xml.mcp.sbml,WithProbWEAK_UNTIL,60,82,0,1.366666667,6,82,0,1.366666667,6,82,1,2.666666667,8,160,0.022777778,0.12195122,3,32,19,57,280,1,4.912280702,13,280,1,4.912280702,13,280,2,8.473684211,24,483,0.086180363,0.682142857,3,12,10,15,45,3420,2,2.438596491,3,139
150,150_BIOMD0000000424.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/150_BIOMD0000000424.xml.mcp.sbml,WithProbWEAK_UNTIL,56,82,0,1.464285714,5,82,0,1.464285714,4,82,1,2.928571429,8,164,0.026147959,0.219512195,4,19,11,58,246,2,4.24137931,12,246,1,4.24137931,8,246,2,7.224137931,18,419,0.073127229,0.605691057,4,4,3,1,55,3248,2,2.413793103,3,140
151,151_BIOMD0000000605.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/151_BIOMD0000000605.xml.mcp.sbml,WithProbWEAK_UNTIL,59,87,0,1.474576271,5,87,0,1.474576271,5,87,1,2.949152542,9,174,0.024992818,0.75862069,11,30,14,87,346,1,3.977011494,9,346,1,3.977011494,8,346,1,6.954022989,16,605,0.045712776,0.75433526,11,7,6,30,29,5133,2,2,2,174
152,152_BIOMD0000000607.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/152_BIOMD0000000607.xml.mcp.sbml,WithProbWEAK_UNTIL,59,87,0,1.474576271,5,87,0,1.474576271,5,87,1,2.949152542,9,174,0.024992818,0.75862069,11,30,14,87,346,1,3.977011494,9,346,1,3.977011494,8,346,1,6.954022989,16,605,0.045712776,0.75433526,11,7,6,30,29,5133,2,2,2,174
153,153_BIOMD0000000610.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/153_BIOMD0000000610.xml.mcp.sbml,WithProbWEAK_UNTIL,59,87,0,1.474576271,5,87,0,1.474576271,5,87,1,2.949152542,9,174,0.024992818,0.75862069,11,30,14,87,346,1,3.977011494,9,346,1,3.977011494,8,346,1,6.954022989,16,605,0.045712776,0.75433526,11,7,6,30,29,5133,2,2,2,174
154,154_BIOMD0000000603.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/154_BIOMD0000000603.xml.mcp.sbml,WithProbWEAK_UNTIL,59,87,0,1.474576271,5,87,0,1.474576271,5,87,1,2.949152542,9,174,0.024992818,0.75862069,11,30,14,87,346,1,3.977011494,9,346,1,3.977011494,8,346,1,6.954022989,16,605,0.045712776,0.75433526,11,7,6,30,29,5133,2,2,2,174
155,155_BIOMD0000000463.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/155_BIOMD0000000463.xml.mcp.sbml,WithProbWEAK_UNTIL,56,93,0,1.660714286,12,93,0,1.660714286,20,93,0,2.982142857,23,167,0.029655612,0.290322581,5,24,20,52,444,2,8.538461538,25,444,2,8.538461538,25,444,4,15.38461538,45,800,0.164201183,0.761261261,1,3,2,21,35,2912,2,2.788461538,9,145
156,156_BIOMD0000000412.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/156_BIOMD0000000412.xml.mcp.sbml,WithProbWEAK_UNTIL,79,60,0,0.759493671,2,60,0,0.759493671,3,60,1,1.518987342,5,120,0.009613844,0.066666667,21,2,1,57,120,1,2.105263158,9,120,1,2.105263158,7,120,2,3.175438596,14,181,0.036934441,0.675,21,1,0,0,79,4503,2,2.052631579,3,117
157,157_BIOMD0000000451.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/157_BIOMD0000000451.xml.mcp.sbml,WithProbWEAK_UNTIL,94,124,0,1.319148936,4,124,0,1.319148936,4,124,0,2.638297872,8,248,0.014033499,0.919354839,27,4,2,96,303,1,3.15625,8,303,2,3.15625,5,303,3,5.166666667,11,496,0.032877604,0.778877888,25,1,0,35,59,9024,2,2.291666667,3,220
158,158_BIOMD0000000489.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/158_BIOMD0000000489.xml.mcp.sbml,WithProbWEAK_UNTIL,53,161,0,3.037735849,14,161,0,3.037735849,8,161,2,5.962264151,21,316,0.057315771,0.795031056,2,18,8,84,799,2,9.511904762,29,799,2,9.511904762,17,799,4,17.54761905,41,1474,0.113236961,0.57571965,2,2,1,18,35,4452,2,2.916666667,9,245
159,159_BIOMD0000000598.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/159_BIOMD0000000598.xml.mcp.sbml,WithProbWEAK_UNTIL,79,60,0,0.759493671,2,60,0,0.759493671,3,60,1,1.518987342,5,120,0.009613844,0.066666667,21,2,1,57,120,1,2.105263158,9,120,1,2.105263158,7,120,2,3.175438596,14,181,0.036934441,0.675,21,1,0,51,28,4503,2,2.052631579,3,117
160,160_BIOMD0000000597.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/160_BIOMD0000000597.xml.mcp.sbml,WithProbWEAK_UNTIL,79,60,0,0.759493671,2,60,0,0.759493671,3,60,1,1.518987342,5,120,0.009613844,0.066666667,21,2,1,57,120,1,2.105263158,9,120,1,2.105263158,7,120,2,3.175438596,14,181,0.036934441,0.675,21,1,0,51,28,4503,2,2.052631579,3,117
161,161_BIOMD0000000565.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/161_BIOMD0000000565.xml.mcp.sbml,WithProbWEAK_UNTIL,54,133,0,2.462962963,12,133,0,2.462962963,10,133,1,4.925925926,22,266,0.045610425,0.721804511,1,33,24,102,690,1,6.764705882,25,690,2,6.764705882,21,690,2,12.41176471,44,1266,0.066320646,0.704347826,1,8,7,28,26,5508,2,2.215686275,4,226
162,162_BIOMD0000000505.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/162_BIOMD0000000505.xml.mcp.sbml,WithProbWEAK_UNTIL,58,194,0,3.344827586,16,194,0,3.344827586,16,194,0,6.689655172,32,388,0.057669441,1,10,19,18,118,1920,2,16.27118644,64,1920,3,16.27118644,36,1920,4,31.22033898,97,3684,0.137891411,0.580208333,1,1,0,13,45,6844,2,2.644067797,4,312
163,163_BIOMD0000000506.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/163_BIOMD0000000506.xml.mcp.sbml,WithProbWEAK_UNTIL,58,194,0,3.344827586,16,194,0,3.344827586,16,194,0,6.689655172,32,388,0.057669441,1,10,19,18,118,1920,2,16.27118644,64,1920,3,16.27118644,36,1920,4,31.22033898,97,3684,0.137891411,0.580208333,1,1,0,13,45,6844,2,2.644067797,4,312
164,164_BIOMD0000000446.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/164_BIOMD0000000446.xml.mcp.sbml,WithProbWEAK_UNTIL,78,62,0,0.794871795,3,62,0,0.794871795,3,62,1,1.58974359,5,124,0.010190664,0,24,2,1,62,128,1,2.064516129,5,128,1,2.064516129,5,128,2,3.129032258,8,194,0.033298647,0.6875,24,1,0,51,27,4836,2,2,2,124
165,165_BIOMD0000000490.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/165_BIOMD0000000490.xml.mcp.sbml,WithProbWEAK_UNTIL,70,66,0,0.942857143,2,66,0,0.942857143,3,66,1,1.885714286,5,132,0.013469388,0,12,2,1,66,187,1,2.833333333,5,187,1,2.833333333,6,187,2,4.666666667,9,308,0.042929293,0.631016043,12,1,0,37,33,4620,2,2,2,132
166,166_BIOMD0000000568.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/166_BIOMD0000000568.xml.mcp.sbml,WithProbWEAK_UNTIL,59,87,0,1.474576271,8,87,0,1.474576271,8,87,0,2.949152542,11,174,0.024992818,0.482758621,18,17,10,72,486,1,6.75,20,486,1,6.75,14,486,2,12.40277778,32,893,0.09375,0.676954733,3,1,0,35,24,4248,2,2.208333333,3,159
167,167_BIOMD0000000575.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/167_BIOMD0000000575.xml.mcp.sbml,WithProbWEAK_UNTIL,76,174,0,2.289473684,12,174,0,2.289473684,14,174,0,4.578947368,19,348,0.030124654,0.137931034,13,9,8,58,436,2,7.517241379,16,436,1,7.517241379,16,436,3,13.24137931,28,768,0.12960761,0.766055046,1,3,2,28,48,4408,2,3.448275862,6,200
168,168_BIOMD0000000577.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/168_BIOMD0000000577.xml.mcp.sbml,WithProbWEAK_UNTIL,91,68,0,0.747252747,2,68,0,0.747252747,3,68,1,1.494505495,5,136,0.008211569,0.058823529,25,2,1,65,132,1,2.030769231,9,132,1,2.030769231,7,132,2,3.030769231,14,197,0.031242604,0.674242424,25,1,0,59,32,5915,2,2.046153846,3,133
169,169_BIOMD0000000445.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/169_BIOMD0000000445.xml.mcp.sbml,WithProbWEAK_UNTIL,91,68,0,0.747252747,2,68,0,0.747252747,3,68,1,1.494505495,5,136,0.008211569,0.058823529,25,2,1,65,132,1,2.030769231,9,132,1,2.030769231,7,132,2,3.030769231,14,197,0.031242604,0.674242424,25,1,0,59,32,5915,2,2.046153846,3,133
170,170_BIOMD0000000494.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/170_BIOMD0000000494.xml.mcp.sbml,WithProbWEAK_UNTIL,80,79,0,0.9875,4,79,0,0.9875,4,79,1,1.975,8,158,0.01234375,0.253164557,15,17,10,71,212,1,2.985915493,14,212,1,2.985915493,9,212,1,4.901408451,21,348,0.042055148,0.641509434,15,1,0,35,45,5680,2,2.112676056,3,150
171,171_BIOMD0000000468.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/171_BIOMD0000000468.xml.mcp.sbml,WithProbWEAK_UNTIL,79,116,0,1.46835443,8,116,0,1.46835443,6,116,0,2.936708861,10,232,0.018586765,0.603448276,24,6,2,90,390,1,4.333333333,16,390,1,4.333333333,11,390,1,7.577777778,24,682,0.048148148,0.682051282,19,2,1,0,79,7110,2,2.288888889,3,206
172,172_BIOMD0000000611.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/172_BIOMD0000000611.xml.mcp.sbml,WithProbWEAK_UNTIL,66,203,0,3.075757576,14,203,0,3.075757576,10,203,0,6,22,396,0.046602388,0.541871921,2,9,8,87,871,2,10.01149425,31,871,1,10.01149425,23,871,3,18.4137931,45,1602,0.115074647,0.626865672,1,1,0,0,66,5742,2,3.195402299,5,278
173,173_BIOMD0000000512.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/173_BIOMD0000000512.xml.mcp.sbml,WithProbWEAK_UNTIL,74,75,0,1.013513514,2,75,0,1.013513514,3,75,1,2.027027027,4,150,0.013696129,0,9,10,6,75,214,1,2.853333333,4,214,1,2.853333333,5,214,2,4.706666667,8,353,0.038044444,0.714953271,14,3,2,35,39,5550,2,2,2,150
174,174_BIOMD0000000450.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/174_BIOMD0000000450.xml.mcp.sbml,WithProbWEAK_UNTIL,68,250,0,3.676470588,13,250,0,3.676470588,13,250,0,7.352941176,26,500,0.054065744,0.992,2,23,16,144,1489,2,10.34027778,32,1489,3,10.34027778,23,1489,5,19.38888889,49,2792,0.071807485,0.693082606,1,1,0,26,42,9792,2,2.583333333,4,372
175,175_BIOMD0000000491.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/175_BIOMD0000000491.xml.mcp.sbml,WithProbWEAK_UNTIL,57,172,1,3.01754386,14,172,1,3.01754386,14,172,2,6.035087719,28,344,0.052939366,1,1,9,2,172,1728,2,10.04651163,28,1728,4,10.04651163,18,1728,7,19.09302326,43,3284,0.058409951,0.599537037,1,1,0,0,57,9804,2,2,2,344
176,176_BIOMD0000000492.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/176_BIOMD0000000492.xml.mcp.sbml,WithProbWEAK_UNTIL,52,176,1,3.384615385,14,176,1,3.384615385,14,176,2,6.769230769,28,352,0.065088757,1,1,5,2,176,1868,2,10.61363636,28,1868,4,10.61363636,20,1868,7,20.22727273,43,3560,0.060304752,0.594218415,1,1,0,0,52,9152,2,2,2,352
177,177_BIOMD0000000542.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/177_BIOMD0000000542.xml.mcp.sbml,WithProbWEAK_UNTIL,47,194,0,4.127659574,41,194,1,4.127659574,33,194,1,8,42,376,0.087822544,0.505154639,1,5,4,84,984,1,11.71428571,37,984,2,11.71428571,34,984,3,21.76190476,67,1828,0.139455782,0.792682927,1,1,0,6,41,3948,2,3,5,252
178,178_BIOMD0000000536.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/178_BIOMD0000000536.xml.mcp.sbml,WithProbWEAK_UNTIL,66,128,0,1.939393939,6,128,0,1.939393939,6,128,0,3.833333333,12,253,0.029384757,0.7421875,3,40,21,95,647,1,6.810526316,19,647,2,6.810526316,14,647,2,12.43157895,31,1181,0.071689751,0.644513138,1,5,4,30,36,6270,2,2.326315789,4,221
179,179_BIOMD0000000480.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/179_BIOMD0000000480.xml.mcp.sbml,WithProbWEAK_UNTIL,70,95,0,1.357142857,5,95,0,1.357142857,7,95,0,2.671428571,9,187,0.019387755,0.221052632,14,1,0,89,522,1,5.865168539,16,522,1,5.865168539,14,522,1,10.62921348,28,946,0.06590077,0.701149425,5,1,0,36,34,6230,2,2.06741573,3,184
180,180_BIOMD0000000534.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/180_BIOMD0000000534.xml.mcp.sbml,WithProbWEAK_UNTIL,71,135,0,1.901408451,5,135,0,1.901408451,6,135,0,3.76056338,11,267,0.026780401,0.733333333,3,40,21,102,666,1,6.529411765,19,666,2,6.529411765,14,666,2,11.88235294,31,1212,0.064013841,0.651651652,2,5,4,32,39,7242,2,2.303921569,4,235
181,181_BIOMD0000000535.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/181_BIOMD0000000535.xml.mcp.sbml,WithProbWEAK_UNTIL,72,135,0,1.875,5,135,0,1.875,6,135,0,3.708333333,11,267,0.026041667,0.733333333,4,40,21,102,666,1,6.529411765,19,666,2,6.529411765,14,666,2,11.88235294,31,1212,0.064013841,0.651651652,2,5,4,33,39,7344,2,2.303921569,4,235
182,182_BIOMD0000000537.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/182_BIOMD0000000537.xml.mcp.sbml,WithProbWEAK_UNTIL,75,140,0,1.866666667,6,140,0,1.866666667,6,140,0,3.693333333,11,277,0.024888889,0.735714286,5,40,22,105,688,1,6.552380952,20,688,2,6.552380952,14,688,2,11.92380952,32,1252,0.062403628,0.651162791,2,5,4,35,40,7875,2,2.314285714,4,243
183,183_BIOMD0000000407.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/183_BIOMD0000000407.xml.mcp.sbml,WithProbWEAK_UNTIL,98,132,0,1.346938776,4,132,0,1.346938776,5,132,1,2.693877551,8,264,0.013744273,0.378787879,11,33,22,106,469,1,4.424528302,17,469,1,4.424528302,12,469,2,7.688679245,25,815,0.041740833,0.731343284,11,7,5,51,47,10388,2,2.245283019,4,238
184,184_BIOMD0000000410.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/184_BIOMD0000000410.xml.mcp.sbml,WithProbWEAK_UNTIL,85,191,0,2.247058824,10,191,0,2.247058824,10,191,1,4.494117647,20,382,0.026435986,0.628272251,1,38,23,125,985,1,7.88,24,985,2,7.88,14,985,3,14.496,36,1812,0.06304,0.661928934,1,1,0,32,53,10625,2,2.504,4,313
185,185_BIOMD0000000578.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/185_BIOMD0000000578.xml.mcp.sbml,WithProbWEAK_UNTIL,80,213,0,2.6625,15,213,0,2.6625,9,213,1,5.325,22,426,0.03328125,0.591549296,2,10,6,132,1114,1,8.439393939,36,1114,1,8.439393939,15,1114,2,15.65909091,47,2067,0.063934803,0.526929982,2,1,0,5,75,10560,2,2.613636364,4,345
