FileOrder,ModelName,ModelPath,PatternType,SpeciesG_PD_Vertices,SpeciesG_PD_Edges,SpeciesG_PD_InDegreeMIN,SpeciesG_PD_InDegreeMEAN,SpeciesG_PD_InDegreeMAX,SpeciesG_PD_InDegreeSUM,SpeciesG_PD_OutDegreeMIN,SpeciesG_PD_OutDegreeMEAN,SpeciesG_PD_OutDegreeMAX,SpeciesG_PD_OutDegreeSUM,SpeciesG_PD_TotalDegreeMIN,SpeciesG_PD_TotalDegreeMEAN,SpeciesG_PD_TotalDegreeMAX,SpeciesG_PD_TotalDegreeSUM,SpeciesG_PD_Density,SpeciesG_PD_Reciprocity,SpeciesG_PD_WeakComponents,SpeciesG_PUD_UNDIRECTEDBiconnectedComponents,SpeciesG_PUD_UNDIRECTEDArticulationPoints,ReactionG_PD_Vertices,ReactionG_PD_Edges,ReactionG_PD_InDegreeMIN,ReactionG_PD_InDegreeMEAN,ReactionG_PD_InDegreeMAX,ReactionG_PD_InDegreeSUM,ReactionG_PD_OutDegreeMIN,ReactionG_PD_OutDegreeMEAN,ReactionG_PD_OutDegreeMAX,ReactionG_PD_OutDegreeSUM,ReactionG_PD_TotalDegreeMIN,ReactionG_PD_TotalDegreeMEAN,ReactionG_PD_TotalDegreeMAX,ReactionG_PD_TotalDegreeSUM,ReactionG_PD_Density,ReactionG_PD_Reciprocity,ReactionG_PD_WeakComponents,ReactionG_PUD_UNDIRECTEDBiconnectedComponents,ReactionG_PUD_UNDIRECTEDArticulationPoints,NG_NumOfConstantSpecies,NG_NumOfNONConstantSpecies,NG_Species_X_Reactions,NG_UpdatesMIN,NG_UpdatesMEAN,NG_UpdatesMAX,NG_UpdatesSUM
138,138_BIOMD0000000213.xml.ssa,./models/sbml/test/all/138_BIOMD0000000213.xml.ssa.sbml,WithProbWEAK_UNTIL,6,12,1,2,5,12,1,2,3,12,2,4,8,24,0.333333333,0.166666667,1,1,0,12,60,2,5,8,60,4,5,6,60,5,9,13,108,0.416666667,0.6,1,1,0,0,6,72,2,2,2,24
139,139_BIOMD0000000120.xml.ssa,./models/sbml/test/all/139_BIOMD0000000120.xml.ssa.sbml,WithProbWEAK_UNTIL,8,10,0,1.25,2,10,0,1.25,3,10,1,2.5,5,20,0.15625,0.4,2,4,2,10,38,1,3.8,5,38,2,3.8,5,38,4,6.6,9,66,0.38,0.789473684,2,1,0,0,8,80,2,2,2,20
140,140_BIOMD0000000026.xml.ssa,./models/sbml/test/all/140_BIOMD0000000026.xml.ssa.sbml,WithProbWEAK_UNTIL,11,18,1,1.636363636,2,18,1,1.636363636,2,18,2,3.272727273,4,36,0.148760331,0.222222222,1,1,0,10,40,2,4,8,40,2,4,5,40,3,6.6,11,66,0.4,0.6,1,1,0,0,11,110,2,2.8,3,28
141,141_BIOMD0000000354.xml.ssa,./models/sbml/test/all/141_BIOMD0000000354.xml.ssa.sbml,WithProbWEAK_UNTIL,11,11,0,1,3,11,0,1,3,11,1,2,6,22,0.090909091,0.363636364,3,2,1,11,34,1,3.090909091,6,34,1,3.090909091,5,34,2,5.181818182,10,57,0.280991736,0.676470588,3,1,0,0,11,121,2,2,2,22
142,142_BIOMD0000000187.xml.ssa,./models/sbml/test/all/142_BIOMD0000000187.xml.ssa.sbml,WithProbWEAK_UNTIL,11,21,0,1.909090909,4,21,0,1.909090909,5,21,2,3.818181818,7,42,0.173553719,0.285714286,1,1,0,9,54,2,6,9,54,4,6,8,54,6,10.22222222,15,92,0.666666667,0.777777778,1,1,0,0,11,99,3,3.222222222,4,29
143,143_BIOMD0000000058.xml.ssa,./models/sbml/test/all/143_BIOMD0000000058.xml.ssa.sbml,WithProbWEAK_UNTIL,12,11,0,0.916666667,3,11,0,0.916666667,2,11,1,1.833333333,4,22,0.076388889,0,3,5,2,11,26,1,2.363636364,4,26,1,2.363636364,4,26,2,3.727272727,6,41,0.214876033,0.653846154,3,3,2,0,12,132,2,2,2,22
144,144_BIOMD0000000251.xml.ssa,./models/sbml/test/all/144_BIOMD0000000251.xml.ssa.sbml,WithProbWEAK_UNTIL,18,9,0,0.5,1,9,0,0.5,1,9,1,1,1,18,0.027777778,0,9,1,0,9,9,1,1,1,9,1,1,1,9,1,1,1,9,0.111111111,1,9,0,0,0,18,162,2,2,2,18
145,145_BIOMD0000000221.xml.ssa,./models/sbml/test/all/145_BIOMD0000000221.xml.ssa.sbml,WithProbWEAK_UNTIL,12,18,0,1.5,4,18,0,1.5,4,18,1,3,4,36,0.125,0,1,2,1,11,32,2,2.909090909,4,32,2,2.909090909,4,32,3,4.636363636,6,51,0.26446281,0.59375,1,1,0,0,12,132,2,2.454545455,4,27
146,146_BIOMD0000000222.xml.ssa,./models/sbml/test/all/146_BIOMD0000000222.xml.ssa.sbml,WithProbWEAK_UNTIL,12,18,0,1.5,4,18,0,1.5,4,18,1,3,4,36,0.125,0,1,2,1,11,32,2,2.909090909,4,32,2,2.909090909,4,32,3,4.636363636,6,51,0.26446281,0.59375,1,1,0,0,12,132,2,2.454545455,4,27
147,147_BIOMD0000000206.xml.ssa,./models/sbml/test/all/147_BIOMD0000000206.xml.ssa.sbml,WithProbWEAK_UNTIL,12,16,0,1.333333333,3,16,0,1.333333333,3,16,1,2.666666667,5,32,0.111111111,0,1,6,5,11,34,1,3.090909091,6,34,1,3.090909091,6,34,2,5,10,55,0.280991736,0.558823529,1,3,2,0,12,132,2,2.363636364,4,26
148,148_BIOMD0000000327.xml.ssa,./models/sbml/test/all/148_BIOMD0000000327.xml.ssa.sbml,WithProbWEAK_UNTIL,12,20,0,1.666666667,8,20,0,1.666666667,4,20,1,3.333333333,8,40,0.138888889,0.2,1,5,3,11,37,1,3.363636364,7,37,1,3.363636364,6,37,1,5.454545455,11,60,0.305785124,0.864864865,2,5,4,0,12,132,2,2.545454545,4,28
149,149_BIOMD0000000052.xml.ssa,./models/sbml/test/all/149_BIOMD0000000052.xml.ssa.sbml,WithProbWEAK_UNTIL,11,17,1,1.545454545,3,17,0,1.545454545,5,17,1,3.090909091,6,34,0.140495868,0.235294118,1,3,2,11,49,2,4.454545455,8,49,1,4.454545455,7,49,2,7.727272727,13,85,0.404958678,0.795918367,1,2,1,0,11,121,2,2.545454545,3,28
150,150_BIOMD0000000289.xml.ssa,./models/sbml/test/all/150_BIOMD0000000289.xml.ssa.sbml,WithProbWEAK_UNTIL,12,12,0,1,3,12,0,1,3,12,1,2,4,24,0.083333333,0,4,2,1,12,30,1,2.5,4,30,1,2.5,4,30,2,4,6,48,0.208333333,0.733333333,4,1,0,0,12,144,2,2,2,24
151,151_BIOMD0000000290.xml.ssa,./models/sbml/test/all/151_BIOMD0000000290.xml.ssa.sbml,WithProbWEAK_UNTIL,12,12,0,1,3,12,0,1,3,12,1,2,4,24,0.083333333,0,4,2,1,12,30,1,2.5,4,30,1,2.5,4,30,2,4,6,48,0.208333333,0.733333333,4,1,0,0,12,144,2,2,2,24
152,152_BIOMD0000000145.xml.ssa,./models/sbml/test/all/152_BIOMD0000000145.xml.ssa.sbml,WithProbWEAK_UNTIL,13,11,0,0.846153846,2,11,0,0.846153846,2,11,1,1.692307692,4,22,0.065088757,0,4,2,1,11,23,1,2.090909091,4,23,1,2.090909091,4,23,2,3.181818182,5,35,0.190082645,0.652173913,4,1,0,0,13,143,2,2,2,22
153,153_BIOMD0000000262.xml.ssa,./models/sbml/test/all/153_BIOMD0000000262.xml.ssa.sbml,WithProbWEAK_UNTIL,13,16,0,1.230769231,2,16,0,1.230769231,2,16,1,2.461538462,4,32,0.094674556,0.25,1,10,6,11,36,1,3.272727273,6,36,2,3.272727273,5,36,3,5.272727273,8,58,0.297520661,0.666666667,1,3,2,0,13,143,2,2.454545455,3,27
154,154_BIOMD0000000263.xml.ssa,./models/sbml/test/all/154_BIOMD0000000263.xml.ssa.sbml,WithProbWEAK_UNTIL,13,16,0,1.230769231,2,16,0,1.230769231,2,16,1,2.461538462,4,32,0.094674556,0.25,1,10,6,11,36,1,3.272727273,6,36,2,3.272727273,5,36,3,5.272727273,8,58,0.297520661,0.666666667,1,3,2,0,13,143,2,2.454545455,3,27
155,155_MODEL6185511733.xml.ssa,./models/sbml/test/all/155_MODEL6185511733.xml.ssa.sbml,WithProbWEAK_UNTIL,9,24,2,2.666666667,4,24,1,2.666666667,4,24,3,5.333333333,6,48,0.296296296,0.666666667,1,1,0,12,66,3,5.5,12,66,5,5.5,6,66,7,9.666666667,16,116,0.458333333,0.696969697,1,1,0,0,9,108,3,3,3,36
156,156_BIOMD0000000023.xml.ssa,./models/sbml/test/all/156_BIOMD0000000023.xml.ssa.sbml,WithProbWEAK_UNTIL,13,26,0,2,6,26,0,2,6,26,1,4,11,52,0.153846154,0.076923077,1,6,5,11,57,1,5.181818182,11,57,2,5.181818182,9,57,2,9,17,99,0.47107438,0.649122807,1,2,1,0,13,143,2,3,4,33
157,157_BIOMD0000000257.xml.ssa,./models/sbml/test/all/157_BIOMD0000000257.xml.ssa.sbml,WithProbWEAK_UNTIL,14,19,0,1.357142857,3,19,0,1.357142857,2,19,1,2.714285714,5,38,0.096938776,0,1,6,5,11,44,2,4,7,44,2,4,5,44,4,6.545454545,10,72,0.363636364,0.590909091,1,1,0,0,14,154,2,2.727272727,3,30
158,158_MODEL4821294342.xml.ssa,./models/sbml/test/all/158_MODEL4821294342.xml.ssa.sbml,WithProbWEAK_UNTIL,12,16,1,1.333333333,2,16,0,1.333333333,4,16,1,2.666666667,5,32,0.111111111,0.125,1,6,5,9,26,2,2.888888889,6,26,1,2.888888889,6,26,2,4.555555556,8,41,0.320987654,0.576923077,1,4,2,0,12,108,2,2.777777778,5,25
159,159_BIOMD0000000351.xml.ssa,./models/sbml/test/all/159_BIOMD0000000351.xml.ssa.sbml,WithProbWEAK_UNTIL,13,14,0,1.076923077,2,14,0,1.076923077,4,14,1,2.153846154,6,28,0.082840237,0.285714286,2,9,4,12,43,1,3.583333333,10,43,1,3.583333333,8,43,2,6,15,72,0.298611111,0.697674419,2,2,1,0,13,156,2,2.166666667,3,26
160,160_BIOMD0000000352.xml.ssa,./models/sbml/test/all/160_BIOMD0000000352.xml.ssa.sbml,WithProbWEAK_UNTIL,13,14,0,1.076923077,2,14,0,1.076923077,4,14,1,2.153846154,6,28,0.082840237,0.285714286,2,9,4,12,43,1,3.583333333,10,43,1,3.583333333,8,43,2,6,15,72,0.298611111,0.697674419,2,2,1,0,13,156,2,2.166666667,3,26
161,161_BIOMD0000000199.xml.ssa,./models/sbml/test/all/161_BIOMD0000000199.xml.ssa.sbml,WithProbWEAK_UNTIL,14,27,0,1.928571429,6,27,0,1.928571429,6,27,1,3.857142857,6,54,0.137755102,0,1,2,1,10,44,2,4.4,6,44,2,4.4,7,44,3,7.2,11,72,0.44,0.727272727,1,1,0,0,14,140,2,3.3,4,33
162,162_BIOMD0000000053.xml.ssa,./models/sbml/test/all/162_BIOMD0000000053.xml.ssa.sbml,WithProbWEAK_UNTIL,10,15,0,1.5,4,15,0,1.5,5,15,1,3,8,30,0.15,0.4,1,5,3,12,54,1,4.5,8,54,2,4.5,8,54,3,7.833333333,13,94,0.375,0.703703704,1,1,0,0,10,120,2,2.25,3,27
163,163_MODEL5952308332.xml.ssa,./models/sbml/test/all/163_MODEL5952308332.xml.ssa.sbml,WithProbWEAK_UNTIL,13,23,0,1.769230769,5,23,0,1.769230769,4,23,1,3.538461538,7,46,0.136094675,0.173913043,2,1,0,11,49,1,4.454545455,7,49,1,4.454545455,8,49,1,7.363636364,13,81,0.404958678,0.836734694,2,0,0,0,13,143,2,2.818181818,4,31
164,164_BIOMD0000000038.xml.ssa,./models/sbml/test/all/164_BIOMD0000000038.xml.ssa.sbml,WithProbWEAK_UNTIL,17,20,0,1.176470588,2,20,0,1.176470588,2,20,1,2.352941176,4,40,0.069204152,0,1,8,5,10,28,2,2.8,4,28,2,2.8,3,28,3,4.1,5,41,0.28,0.535714286,1,1,0,0,17,170,3,3,3,30
165,165_BIOMD0000000209.xml.ssa,./models/sbml/test/all/165_BIOMD0000000209.xml.ssa.sbml,WithProbWEAK_UNTIL,13,12,0,0.923076923,6,12,0,0.923076923,1,12,1,1.846153846,6,24,0.071005917,0,1,12,7,12,18,1,1.5,2,18,1,1.5,2,18,2,2,2,24,0.125,0.666666667,6,1,0,0,13,156,2,2,2,24
166,166_BIOMD0000000210.xml.ssa,./models/sbml/test/all/166_BIOMD0000000210.xml.ssa.sbml,WithProbWEAK_UNTIL,13,12,0,0.923076923,6,12,0,0.923076923,1,12,1,1.846153846,6,24,0.071005917,0,1,12,7,12,18,1,1.5,2,18,1,1.5,2,18,2,2,2,24,0.125,0.666666667,6,1,0,0,13,156,2,2,2,24
167,167_BIOMD0000000353.xml.ssa,./models/sbml/test/all/167_BIOMD0000000353.xml.ssa.sbml,WithProbWEAK_UNTIL,15,22,0,1.466666667,3,22,0,1.466666667,3,22,2,2.933333333,6,44,0.097777778,0.181818182,1,2,1,9,25,2,2.777777778,4,25,2,2.777777778,4,25,3,4.222222222,6,38,0.308641975,0.72,1,2,1,0,15,135,2,3,5,27
168,168_BIOMD0000000314.xml.ssa,./models/sbml/test/all/168_BIOMD0000000314.xml.ssa.sbml,WithProbWEAK_UNTIL,12,12,0,1,2,12,0,1,2,12,1,2,3,24,0.083333333,0.5,4,5,4,12,28,1,2.333333333,3,28,1,2.333333333,3,28,1,3.666666667,5,44,0.194444444,0.857142857,4,4,3,0,12,144,2,2,2,24
169,169_BIOMD0000000008.xml.ssa,./models/sbml/test/all/169_BIOMD0000000008.xml.ssa.sbml,WithProbWEAK_UNTIL,13,15,0,1.153846154,3,15,0,1.153846154,4,15,1,2.307692308,6,30,0.088757396,0.266666667,3,6,3,13,48,1,3.692307692,11,48,1,3.692307692,8,48,2,6.307692308,17,82,0.284023669,0.708333333,3,1,0,0,13,169,2,2.153846154,3,28
170,170_BIOMD0000000037.xml.ssa,./models/sbml/test/all/170_BIOMD0000000037.xml.ssa.sbml,WithProbWEAK_UNTIL,16,13,0,0.8125,2,13,0,0.8125,2,13,1,1.625,3,26,0.05078125,0.307692308,5,2,1,12,24,1,2,3,24,1,2,3,24,2,2.916666667,5,35,0.166666667,0.791666667,5,1,0,0,16,192,2,2.083333333,3,25
171,171_BIOMD0000000101.xml.ssa,./models/sbml/test/all/171_BIOMD0000000101.xml.ssa.sbml,WithProbWEAK_UNTIL,11,15,0,1.363636364,3,15,0,1.363636364,3,15,1,2.727272727,6,30,0.123966942,0.266666667,1,8,3,13,56,1,4.307692308,12,56,3,4.307692308,9,56,4,7.538461538,19,98,0.331360947,0.642857143,1,1,0,0,11,143,2,2.153846154,3,28
172,172_BIOMD0000000242.xml.ssa,./models/sbml/test/all/172_BIOMD0000000242.xml.ssa.sbml,WithProbWEAK_UNTIL,15,13,0,0.866666667,3,13,0,0.866666667,2,13,1,1.733333333,5,26,0.057777778,0.153846154,4,2,1,12,29,1,2.416666667,7,29,1,2.416666667,5,29,2,3.75,10,45,0.201388889,0.724137931,4,1,0,0,15,180,2,2.083333333,3,25
173,173_BIOMD0000000012.xml.ssa,./models/sbml/test/all/173_BIOMD0000000012.xml.ssa.sbml,WithProbWEAK_UNTIL,18,12,0,0.666666667,1,12,0,0.666666667,1,12,1,1.333333333,2,24,0.037037037,0,6,2,1,12,18,1,1.5,2,18,1,1.5,2,18,2,2,2,24,0.125,0.666666667,6,1,0,0,18,216,2,2,2,24
174,174_BIOMD0000000190.xml.ssa,./models/sbml/test/all/174_BIOMD0000000190.xml.ssa.sbml,WithProbWEAK_UNTIL,13,21,0,1.615384615,5,21,0,1.615384615,5,21,1,3.230769231,6,42,0.124260355,0.095238095,1,6,4,13,52,1,4,8,52,2,4,8,52,2,6.692307692,14,87,0.307692308,0.711538462,1,2,1,0,13,169,2,2.461538462,4,32
175,175_BIOMD0000000196.xml.ssa,./models/sbml/test/all/175_BIOMD0000000196.xml.ssa.sbml,WithProbWEAK_UNTIL,14,14,0,1,3,14,0,1,2,14,1,2,4,28,0.071428571,0.571428571,5,4,2,13,31,1,2.384615385,5,31,1,2.384615385,4,31,1,3.692307692,7,48,0.183431953,0.838709677,5,2,1,0,14,182,2,2.076923077,3,27
176,176_MODEL1012110001.xml.ssa,./models/sbml/test/all/176_MODEL1012110001.xml.ssa.sbml,WithProbWEAK_UNTIL,20,41,0,2.05,7,41,0,2.05,6,41,1,4.1,11,82,0.1025,0.146341463,1,3,2,10,47,2,4.7,11,47,2,4.7,8,47,3,7.6,16,76,0.47,0.680851064,1,1,0,0,20,200,2,3.9,6,39
177,177_MODEL0995500644.xml.ssa,./models/sbml/test/all/177_MODEL0995500644.xml.ssa.sbml,WithProbWEAK_UNTIL,16,13,0,0.8125,2,13,0,0.8125,2,13,1,1.625,3,26,0.05078125,0,3,11,8,13,25,1,1.923076923,3,25,1,1.923076923,3,25,1,2.846153846,5,37,0.147928994,0.6,3,9,7,0,16,208,2,2,2,26
178,178_BIOMD0000000218.xml.ssa,./models/sbml/test/all/178_BIOMD0000000218.xml.ssa.sbml,WithProbWEAK_UNTIL,13,22,0,1.692307692,4,22,0,1.692307692,6,22,1,3.384615385,7,44,0.130177515,0,1,3,2,14,52,1,3.714285714,5,52,2,3.714285714,6,52,2,6.285714286,10,88,0.265306122,0.615384615,1,2,1,0,13,182,2,2.428571429,4,34
179,179_BIOMD0000000067.xml.ssa,./models/sbml/test/all/179_BIOMD0000000067.xml.ssa.sbml,WithProbWEAK_UNTIL,16,13,0,0.8125,2,13,0,0.8125,2,13,1,1.625,4,26,0.05078125,0,4,5,3,13,28,1,2.153846154,4,28,1,2.153846154,4,28,2,3.307692308,6,43,0.165680473,0.607142857,4,2,1,0,16,208,2,2,2,26
180,180_BIOMD0000000232.xml.ssa,./models/sbml/test/all/180_BIOMD0000000232.xml.ssa.sbml,WithProbWEAK_UNTIL,16,46,0,2.875,7,46,0,2.875,7,46,1,5.75,10,92,0.1796875,0.217391304,1,3,2,12,72,1,6,11,72,3,6,12,72,3,10.16666667,20,122,0.5,0.861111111,1,1,0,0,16,192,2,3.583333333,6,43
181,181_BIOMD0000000320.xml.ssa,./models/sbml/test/all/181_BIOMD0000000320.xml.ssa.sbml,WithProbWEAK_UNTIL,15,14,0,0.933333333,2,14,0,0.933333333,3,14,1,1.866666667,4,28,0.062222222,0,2,5,3,14,43,1,3.071428571,4,43,1,3.071428571,5,43,2,5.142857143,8,72,0.219387755,0.744186047,2,3,2,0,15,210,2,2,2,28
182,182_BIOMD0000000219.xml.ssa,./models/sbml/test/all/182_BIOMD0000000219.xml.ssa.sbml,WithProbWEAK_UNTIL,13,23,0,1.769230769,4,23,0,1.769230769,6,23,1,3.538461538,7,46,0.136094675,0,1,2,1,15,60,2,4,5,60,2,4,7,60,3,6.866666667,11,103,0.266666667,0.616666667,1,1,0,0,13,195,2,2.4,4,36
183,183_BIOMD0000000240.xml.ssa,./models/sbml/test/all/183_BIOMD0000000240.xml.ssa.sbml,WithProbWEAK_UNTIL,16,14,0,0.875,2,14,0,0.875,3,14,1,1.75,5,28,0.0546875,0.285714286,4,2,1,14,39,1,2.785714286,5,39,1,2.785714286,5,39,2,4.571428571,9,64,0.198979592,0.717948718,4,1,0,0,16,224,2,2,2,28
184,184_BIOMD0000000035.xml.ssa,./models/sbml/test/all/184_BIOMD0000000035.xml.ssa.sbml,WithProbWEAK_UNTIL,10,27,2,2.7,4,27,0,2.7,4,27,3,4.8,7,48,0.27,0.592592593,1,1,0,16,90,2,5.625,11,90,2,5.625,8,90,4,9.6875,17,155,0.3515625,0.633333333,1,1,0,0,10,160,2,2.6875,3,43
185,185_BIOMD0000000208.xml.ssa,./models/sbml/test/all/185_BIOMD0000000208.xml.ssa.sbml,WithProbWEAK_UNTIL,16,15,0,0.9375,3,15,0,0.9375,2,15,1,1.875,5,30,0.05859375,0.133333333,4,2,1,15,39,1,2.6,5,39,1,2.6,4,39,2,4.2,8,63,0.173333333,0.692307692,4,1,0,0,16,240,2,2,2,30
186,186_BIOMD0000000001.xml.ssa,./models/sbml/test/all/186_BIOMD0000000001.xml.ssa.sbml,WithProbWEAK_UNTIL,12,17,0,1.416666667,2,17,0,1.416666667,2,17,2,2.833333333,4,34,0.118055556,0,1,1,0,17,51,2,3,4,51,1,3,4,51,3,5,7,85,0.176470588,0.568627451,1,1,0,0,12,204,2,2,2,34
187,187_MODEL9080388197.xml.ssa,./models/sbml/test/all/187_MODEL9080388197.xml.ssa.sbml,WithProbWEAK_UNTIL,14,16,0,1.142857143,2,16,0,1.142857143,4,16,1,2.285714286,5,32,0.081632653,0,1,6,4,10,48,2,4.8,7,48,1,4.8,8,48,2,8,12,80,0.48,0.875,1,3,2,0,14,140,2,2.6,3,26
188,188_BIOMD0000000216.xml.ssa,./models/sbml/test/all/188_BIOMD0000000216.xml.ssa.sbml,WithProbWEAK_UNTIL,10,19,0,1.9,4,19,0,1.9,5,19,1,3.8,7,38,0.19,0.315789474,2,2,1,17,92,1,5.411764706,12,92,1,5.411764706,10,92,3,9.764705882,20,166,0.3183391,0.804347826,2,1,0,0,10,170,2,2.117647059,3,36
189,189_BIOMD0000000364.xml.ssa,./models/sbml/test/all/189_BIOMD0000000364.xml.ssa.sbml,WithProbWEAK_UNTIL,13,28,0,2.153846154,6,28,0,2.153846154,6,28,2,4.307692308,12,56,0.165680473,0.428571429,1,1,0,16,112,2,7,15,112,2,7,10,112,4,12.625,22,202,0.4375,0.660714286,1,1,0,0,13,208,2,2.75,3,44
190,190_MODEL8938094216.xml.ssa,./models/sbml/test/all/190_MODEL8938094216.xml.ssa.sbml,WithProbWEAK_UNTIL,13,22,1,1.692307692,3,22,1,1.692307692,4,22,2,3.384615385,6,44,0.130177515,0.909090909,3,5,3,16,68,2,4.25,6,68,3,4.25,5,68,4,7.3125,10,117,0.265625,0.808823529,3,1,0,0,13,208,2,2.375,3,38
191,191_BIOMD0000000050.xml.ssa,./models/sbml/test/all/191_BIOMD0000000050.xml.ssa.sbml,WithProbWEAK_UNTIL,14,25,0,1.785714286,6,25,0,1.785714286,6,25,1,3.571428571,7,50,0.12755102,0,1,3,2,16,63,2,3.9375,12,63,2,3.9375,6,63,3,6.8125,13,109,0.24609375,0.587301587,1,1,0,0,14,224,2,2.5625,4,41
192,192_BIOMD0000000071.xml.ssa,./models/sbml/test/all/192_BIOMD0000000071.xml.ssa.sbml,WithProbWEAK_UNTIL,18,26,0,1.444444444,2,26,0,1.444444444,3,26,1,2.888888889,5,52,0.080246914,0.153846154,1,9,7,14,46,1,3.285714286,6,46,1,3.285714286,6,46,2,5.285714286,10,74,0.234693878,0.608695652,1,5,3,0,18,252,2,2.714285714,4,38
193,193_BIOMD0000000215.xml.ssa,./models/sbml/test/all/193_BIOMD0000000215.xml.ssa.sbml,WithProbWEAK_UNTIL,18,14,0,0.777777778,3,14,0,0.777777778,3,14,1,1.555555556,4,28,0.043209877,0,6,2,1,14,28,1,2,4,28,1,2,4,28,2,3,6,42,0.142857143,0.714285714,6,1,0,0,18,252,2,2,2,28
194,194_MODEL4780181279.xml.ssa,./models/sbml/test/all/194_MODEL4780181279.xml.ssa.sbml,WithProbWEAK_UNTIL,17,20,0,1.176470588,3,20,0,1.176470588,2,20,1,2.352941176,4,40,0.069204152,0.3,1,15,9,11,36,2,3.272727273,5,36,2,3.272727273,4,36,3,5,7,55,0.297520661,0.805555556,1,7,6,0,17,187,2,2.818181818,3,31
195,195_BIOMD0000000229.xml.ssa,./models/sbml/test/all/195_BIOMD0000000229.xml.ssa.sbml,WithProbWEAK_UNTIL,21,14,0,0.666666667,1,14,0,0.666666667,1,14,1,1.333333333,2,28,0.031746032,0,7,2,1,14,21,1,1.5,2,21,1,1.5,2,21,2,2,2,28,0.107142857,0.666666667,7,1,0,0,21,294,2,2,2,28
196,196_BIOMD0000000002.xml.ssa,./models/sbml/test/all/196_BIOMD0000000002.xml.ssa.sbml,WithProbWEAK_UNTIL,13,25,0,1.923076923,3,25,0,1.923076923,8,25,2,3.846153846,8,50,0.147928994,0,1,1,0,17,115,2,6.764705882,12,115,1,6.764705882,12,115,3,12.05882353,21,205,0.397923875,0.808695652,1,1,0,0,13,221,2,2.470588235,3,42
197,197_BIOMD0000000202.xml.ssa,./models/sbml/test/all/197_BIOMD0000000202.xml.ssa.sbml,WithProbWEAK_UNTIL,18,15,0,0.833333333,2,15,0,0.833333333,2,15,1,1.666666667,4,30,0.046296296,0.266666667,5,3,1,15,35,1,2.333333333,4,35,1,2.333333333,4,35,2,3.666666667,7,55,0.155555556,0.714285714,5,1,0,0,18,270,2,2,2,30
198,198_BIOMD0000000288.xml.ssa,./models/sbml/test/all/198_BIOMD0000000288.xml.ssa.sbml,WithProbWEAK_UNTIL,26,13,0,0.5,1,13,0,0.5,1,13,1,1,1,26,0.019230769,0,13,1,0,13,13,1,1,1,13,1,1,1,13,1,1,1,13,0.076923077,1,13,0,0,0,26,338,2,2,2,26
199,199_BIOMD0000000065.xml.ssa,./models/sbml/test/all/199_BIOMD0000000065.xml.ssa.sbml,WithProbWEAK_UNTIL,18,16,0,0.888888889,2,16,0,0.888888889,3,16,1,1.777777778,4,32,0.049382716,0,4,4,2,16,36,1,2.25,4,36,1,2.25,5,36,2,3.5,8,56,0.140625,0.666666667,4,3,2,0,18,288,2,2,2,32
200,200_BIOMD0000000046.xml.ssa,./models/sbml/test/all/200_BIOMD0000000046.xml.ssa.sbml,WithProbWEAK_UNTIL,16,40,0,2.5,8,40,0,2.5,7,40,1,5,9,80,0.15625,0.15,1,4,3,15,93,1,6.2,11,93,3,6.2,10,93,3,10.73333333,19,161,0.413333333,0.741935484,1,1,0,0,16,240,2,3.2,4,48
201,201_MODEL1101180000.xml.ssa,./models/sbml/test/all/201_MODEL1101180000.xml.ssa.sbml,WithProbWEAK_UNTIL,17,22,0,1.294117647,2,22,0,1.294117647,2,22,1,2.588235294,4,44,0.076124567,0.272727273,4,2,1,16,46,1,2.875,5,46,1,2.875,3,46,1,4.5625,6,73,0.1796875,0.673913043,4,1,0,0,17,272,2,2.375,3,38
202,202_BIOMD0000000099.xml.ssa,./models/sbml/test/all/202_BIOMD0000000099.xml.ssa.sbml,WithProbWEAK_UNTIL,21,14,0,0.666666667,1,14,0,0.666666667,1,14,1,1.333333333,2,28,0.031746032,0,7,2,1,14,21,1,1.5,2,21,1,1.5,2,21,2,2,2,28,0.107142857,0.666666667,7,1,0,0,21,294,2,2,2,28
203,203_BIOMD0000000264.xml.ssa,./models/sbml/test/all/203_BIOMD0000000264.xml.ssa.sbml,WithProbWEAK_UNTIL,17,23,0,1.352941176,4,23,0,1.352941176,3,23,1,2.705882353,4,46,0.079584775,0.173913043,1,10,7,15,59,1,3.933333333,6,59,2,3.933333333,7,59,3,6.466666667,11,97,0.262222222,0.728813559,1,2,1,0,17,255,2,2.533333333,3,38
204,204_BIOMD0000000212.xml.ssa,./models/sbml/test/all/204_BIOMD0000000212.xml.ssa.sbml,WithProbWEAK_UNTIL,14,18,0,1.285714286,4,18,0,1.285714286,4,18,1,2.571428571,5,36,0.091836735,0,1,13,7,18,72,2,4,5,72,1,4,6,72,2,7,10,126,0.222222222,0.722222222,1,5,4,0,14,252,2,2,2,36
205,205_BIOMD0000000017.xml.ssa,./models/sbml/test/all/205_BIOMD0000000017.xml.ssa.sbml,WithProbWEAK_UNTIL,19,48,0,2.526315789,10,48,0,2.526315789,10,48,1,5.052631579,16,96,0.132963989,0.291666667,1,3,2,14,100,3,7.142857143,14,100,2,7.142857143,14,100,5,12.5,24,175,0.510204082,0.89,1,1,0,0,19,266,2,3.5,6,49
